x0,x1,x2
1.3231899265477434,0.3892969569779639,1.050547159979156
1.0930639991888589,0.7167471269080751,1.1601362751581352
1.0752055274628352,0.33660921414191347,1.2019506189914728
1.3748284169818128,0.6247601493295403,1.0450473010414083
1.0406244386314043,0.56341955586762,1.4306960130076796
1.2810170498178217,0.3676154332005918,1.056604579020056
1.110923409786248,0.7203861957212029,1.1334017832933005
1.064781281250566,0.3498269633430299,1.2394102869910484
1.4077156917001248,0.5957552790540283,1.042292562570335
1.04225177467421,0.595180719297861,1.4082474730691839
1.2401520661161487,0.3501157726153389,1.0646094061299995
1.1329443301723123,0.7204199769218356,1.1112976465846212
1.0567360120359417,0.36724726654928513,1.2802282745883589
1.4303881167614119,0.5640360868941713,1.0406455777546781
1.044984317921068,0.6242445071132464,1.3755191754899925
1.2026164424625616,0.33681955413606474,1.0749844982116092
1.1595886604934584,0.716849252239928,1.0933649606570046
1.0506453645000808,0.3888513572524914,1.3224010714516505
1.4399569275813615,0.5306367241658033,1.0400028282716376
1.0489907348199945,0.6498611263891347,1.3362499590149208
1.1695275197724235,0.3276412145179606,1.0882281183303724
1.191081745258645,0.7095952659255697,1.0790458560174816
1.046165555864283,0.414428555025993,1.3629868023850915
1.4351284796689499,0.4967940043411005,1.0403235287876111
1.054511239207609,0.6715894571177327,1.2942357038587926
1.1412782840846596,0.3224659851493597,1.104894786405968
1.2272217324903982,0.6985216551305399,1.067775038190679
1.0430313198724772,0.44350117067006417,1.3983250977993156
1.4165610622406244,0.46380536847909354,1.0416280563105724
1.0618630412967736,0.6892565545175403,1.2526970190096087
1.1177621076933244,0.3212080020553698,1.1255528388689933
1.267156239425381,0.6834789454023694,1.059032470280271
1.0410508081272933,0.47528695501897167,1.4245721467928332
1.3866813447668893,0.4328701265619564,1.0439987425312403
1.0714438063674057,0.7028812126248508,1.2139560755649195
1.0985776753210943,0.323844021650164,1.150707145196817
1.3091778982539097,0.6643707161006362,1.0523691048354666
1.0401001338748745,0.5087227429585485,1.438480297930076
1.3490441059290683,0.40495930106776745,1.0475829195157917
1.0837293710628744,0.712587372307251,1.179399286688124
1.0831861684724027,0.33042167724506144,1.180675552542
1.3506297841383152,0.6412360706085246,1.0474158449544142
1.0401190980365906,0.5425572992756825,1.4381936988427593
1.3075081525124377,0.38074667247159844,1.0525977345251756
1.0992598544039625,0.7185263702989734,1.1496232597602631
1.0710173597887178,0.34104220051724793,1.2154134776433678
1.388034371024669,0.6143352645263532,1.0438832506248998
1.0411089061109065,0.575496353401472,1.423751532800315
