x0,x1,x2
0.5826312398654315,0.4758419675008657,0.47837135946677056
-0.4848911358921566,1.3545527693901815,1.3424214308340818
5.373183882853801,17.29946728259034,24.842366794976087
-3.4822923509789,-3.252247167555053,2.5436138013800416
0.6800630982108683,0.6740765609311026,0.3758862531805581
0.5130072694914778,0.5259784560948134,0.5485898959054439
0.6941669136592375,0.3563535975759421,0.3606239103010926
-4.081460554391141,2.8321308517343575,2.6838948898557202
5.2769094082306,7.193303547682671,27.599092597233856
-0.3849943238886788,-0.37454979139351385,1.2773585701955736
0.5783601952020854,0.5693896562089428,0.48274942172500207
0.49752280559134265,0.5531271089755451,0.5638801383820075
1.042614821594912,-0.05404801556356786,-0.05521476242950169
113.63398248806206,5.769103556155491,4.71839462213764
3.3623914944895885,3.6652594887909524,-8.94614799868288
0.27210767336397246,0.26823592986692885,0.7739884803671943
0.5504424481919932,0.5335457596755812,0.5111374591358123
0.42817977213256786,0.6240859799486186,0.6309506444131757
1.995467233224568,-1.6833985328759566,-1.7673664831082323
19.949694649790892,11.527164315467116,5.6290320987970475
1.692801761644938,1.7252072515552446,-1.1005696736357293
0.4528855608323703,0.4493475316383442,0.6073136688262729
0.5535529874178807,0.5108654088149003,0.5079940620948554
0.18584759138903034,0.8453603321000295,0.8486737041894403
3.8561071956476667,-15.955189509485923,-18.307479772945943
-47.17703378812502,-39.81222371509571,4.25377504133944
0.9245820341136235,0.9227918008644853,0.09455194638980041
0.5041715276894568,0.5053260063448419,0.5573290825971166
0.5925239818801131,0.46514966496076066,0.46819461875710594
-0.723151553727301,1.5071742335882572,1.4876847735891972
5.52495602483641,13.98423222968584,21.62402673147659
-2.5570514764051264,-2.4118778813971655,2.280649589339312
0.6553939666178388,0.6490047524547575,0.4023172913814973
0.5125451400667781,0.5293118173605317,0.5490479188382308
0.7264499762479382,0.32108347263459536,0.32526728270524796
-5.6957883350560525,3.186309060668895,2.9803482621994215
5.048337288366977,6.513628955464175,38.57850662515328
-0.21598345086373533,-0.21077114888888349,1.16109540302004
0.570991719187842,0.5612982526780742,0.4902805360524253
0.49167634490831863,0.559761201167802,0.5696230634667533
1.1388445664895461,-0.18058542341941558,-0.18494379007691256
42.855043359037914,6.378708248042025,4.9947832367579394
3.0451217081606776,3.265567600279435,-6.13212698566349
0.3169116428311475,0.3127638096997756,0.734000824696651
0.5492230031324282,0.5300269472811022,0.5123684581975968
0.40725582179112957,0.6442782313331058,0.6507498970014449
2.2284531435796566,-2.266185784415761,-2.3981286089406746
21.197103248535214,13.46929252406265,5.54950270812598
1.5209492478776028,1.542326328836154,-0.7809076000965345
0.465786987792451,0.46264657070917775,0.5948572457150753
0.556583479502707,0.5063527125542474,0.5049268704496168
0.11207455305587187,0.908155647660424,0.9102539174870783
4.185520893328699,-32.23481971595301,-37.9642828383691
-20.786499679020316,-18.02378584273496,3.925796524267204
0.8607723298311537,0.8576842886006184,0.17154686081977374
0.5074178051978344,0.509962470230135,0.5541226984806005
0.604495671128434,0.4523494778737555,0.4558113270886072
-1.0265034280748058,1.684503579787415,1.6547309770858494
5.617504080315022,11.879997167071568,20.11878452607045
-1.8850192492628273,-1.7926882570097662,2.042379920822086
0.6348196017640622,0.6280383941887672,0.42410759500357254
0.5114511454783358,0.5327860472104262,0.5501317763231762
0.7649856746356437,0.2783311797959771,0.2822769874541864
-8.226592414137588,3.578049341088342,3.2945439538344465
4.7792351363689916,5.8932363299991035,82.08801264648864
-0.08024286942175941,-0.07850884878806048,1.0615981434778818
0.5649885857160264,0.554436277082773,0.49639568089976865
0.48446345047177736,0.5675729027328735,0.5766855702120193
1.2514108155343033,-0.3370874137758964,-0.3462473771404974
29.13443151775289,7.044591446869372,5.232658342056418
2.744554591649469,2.9035356416131224,-4.369087453613844
0.35374784030324635,0.3494851211421407,0.7004876652556328
0.5486353421278358,0.5266735751312719,0.512961420514653
0.38187758236000713,0.6684249611421811,0.6744984522760408
2.4863154611514124,-3.052183196399697,-3.260778277970759
23.96063582801472,16.447715013769155,5.409754688529987
1.371258888155795,1.3847392474230409,-0.5304680680917172
0.4763949107833335,0.4737482161864411,0.5845563822629288
0.560495154959836,0.5011862680120803,0.5009609675082807
0.021549559460776472,0.982660459002801,0.9830872565802746
4.504188451558464,-203.59957854192004,-247.45192285424986
-12.168887908893712,-10.79154468757501,3.5946939892751804
0.8069510004086703,0.8029065911404196,0.23445879633805977
0.5098527892177508,0.5140708616122391,0.5517142716286786
0.618937933844875,0.4369822465413163,0.4407726221998175
-1.4178521312903138,1.8893181880545797,1.8452272614706127
5.647064607926501,10.387482852297508,19.692450391388196
-1.3828824271849176,-1.32417900452608,1.8292243547489082
0.6176913849440994,0.6105043085230646,0.44207498655629446
0.5096870578841786,0.5365204220522524,0.551878287051974
0.8108914331896533,0.2264130595487655,0.22991394748579483
-12.631017829473748,4.00765660079003,3.6208688179576565
4.4795343590155605,5.320670285384389,-177.9160591245225
0.029436269871182346,0.028862974204287996,0.9768573911218623
0.5601497180084047,0.5485720045493095,0.5013115047929029
0.47562758637502645,0.5768250698327242,0.5853032868169677
1.3823695371329117,-0.5318593756523162,-0.5482483351156678
23.661596527373252,7.784786398257524,5.422924740684051
2.464970680011722,2.578493755206515,-3.1813443277917726
0.38407514578965884,0.3798200448841229,0.6724533982785026
0.5486594939694258,0.5233703245815335,0.5129370541951417
0.351080013636186,0.6972927561332932,0.7029344863852117
2.767682318409412,-4.149226413975859,-4.483852231092471
29.7897237197794,21.783059986899367,5.21541216811703
1.2418346654455423,1.2496759069386638,-0.33210030302032606
0.48509131468509875,0.48304844376398404,0.5760717881559214
0.5654199945202789,0.4951857165267731,0.4959568341027811
-0.08997935621526673,1.0708253677957948,1.0689279687173414
4.801839935635778,59.06320356071455,74.56581370281495
-7.975985748248841,-7.206478753137563,3.269086598836626
0.7616745680070793,0.7569068376984305,0.2860050226565946
0.5115617770600382,0.5177938815649269,0.5500221964117086
0.6363183636618902,0.4184920336774814,0.4225279563615883
-1.931296269176644,2.1243004756903683,2.0603669941523934
5.612427669779074,9.240368992087207,20.194428758646623
-0.9995771581720088,-0.9626142565632446,1.6406395915435048
0.6034611287057794,0.5958326269995945,0.45688438991929914
0.5071911649176222,0.5406428711782231,0.5543467199874621
0.8654503768864894,0.1632284509473281,0.16599230040114166
-21.865939173061435,4.475224668153082,3.952056552237698
4.159644256516682,4.789921083541025,-35.27490001717576
0.11849142912066646,0.11639884567503957,0.9049786566987243
0.5563123600710347,0.5435066200262125,0.5052014618436957
0.46485263873009863,0.5878273905649098,0.5957619971413934
1.533752394934128,-0.7761622492273242,-0.8034747007568274
21.053070464207188,8.630249300908593,5.558070957359589
2.209048589533845,2.289212002665388,-2.3408400418857993
0.4090674321694977,0.40491909522249203,0.6490435397886736
0.5492962807524394,0.5200033705071232,0.5122945073568852
0.31366902202966346,0.7317826582059618,0.736923138495576
3.069753847706167,-5.757290716656095,-6.307954314666617
44.80617671905984,34.51101138531549,4.9741313329269605
1.1306390580961985,1.1344582359346176,-0.17359859530333346
0.4921871457204474,0.4908769294342784,0.5691219651647929
0.5715235926991767,0.4881408801246987,0.48973785264104525
-0.22806930095033995,1.1748291197432554,1.1696812775788146
5.068078838451216,28.166321877225453,37.233522592109175
-5.541554015310684,-5.085111874072036,2.9561151519362214
0.7236736079372786,0.718337371911246,0.3283313130944461
0.5126045387642308,0.5212605284885282,0.5489890537816963
0.6571925851691139,0.39620318691343126,0.4004014798069821
-2.61981100106831,2.3919015913947055,2.3006266108983966
5.515010248298088,8.303274827359427,21.803313063602346
-0.7021137468374722,-0.6793686267283185,1.4753869658827146
0.5916677484889308,0.5835417057404102,0.4690774339560572
0.5038760268850695,0.5452942633186834,0.5576206976792757
0.9301198799258118,0.08613700595073663,0.08774244898438897
-51.75408148262575,4.981135673293701,4.279382554061401
3.829798861731455,4.298251828208438,-17.493182265296262
0.19108726462130218,0.18801040263509422,0.8442210785005005
0.5533470271479151,0.5390678305880434,0.5082023485312704
0.4517503865458178,0.6009457931790672,0.6084059513019219
1.7074372236541475,-1.085643218804414,-1.1295672435734578
19.89737708286545,9.633792661450265,5.632650469282213
1.9780578901708121,2.033912764901824,-1.724789393133923
0.4296736448469251,0.4257187938373471,0.6295294140025522
